hhid,cash,eligible,time,male,age35,schooling,nutrition
1404,1,1,0,0,0,0,.55872864
1404,1,1,1,0,0,0,-1.626835
1405,1,1,0,1,0,0,-.49124259
1405,1,1,1,1,0,0,-.19051713
1406,1,1,0,1,0,0,-.027827401
1406,1,1,1,1,0,0,1.1342897
1407,1,1,0,0,0,0,-.34068605
1407,1,1,1,0,0,0,.090938374
1408,1,1,0,0,0,0,.2312265
1408,1,1,1,0,0,0,-.27372926
1409,1,1,0,0,0,0,.99701232
1409,1,1,1,0,0,0,.89477426
1410,1,1,0,0,1,0,.2312265
1410,1,1,1,0,1,0,.090938374
1411,1,1,0,1,0,0,-.77918965
1411,1,1,1,1,0,0,.22852509
1412,1,1,0,0,1,0,-.79898733
1412,1,1,1,0,1,0,.89477426
1413,1,1,0,1,0,0,.71105605
1413,1,1,1,1,0,0,.090938374
1414,1,1,0,0,1,0,-.42619899
1414,1,1,1,0,1,0,-.24183112
1415,1,1,0,0,0,0,1.3245144
1415,1,1,1,0,0,0,.53327876
1416,1,1,0,0,0,0,-1.6755549
1416,1,1,1,0,0,0,.090938374
1417,1,1,0,0,1,0,.093562804
1417,1,1,1,0,1,0,-.35904801
1418,1,1,0,1,0,0,1.762798
1418,1,1,1,1,0,0,-.19051713
1419,1,1,0,0,1,0,1.2131901
1419,1,1,1,0,1,0,-.81779718
1420,1,1,0,0,1,0,.073992975
1420,1,1,1,0,1,0,1.1342897
1421,1,1,0,0,0,0,.99701232
1421,1,1,1,0,0,0,-.35904801
1422,1,1,0,0,0,0,-.49506378
1422,1,1,1,0,0,0,1.1342897
1423,1,1,0,0,1,0,-1.3027663
1423,1,1,1,0,1,0,-.92115343
1424,1,1,0,0,0,0,.2312265
1424,1,1,1,0,0,0,.090938374
1425,1,1,0,0,0,0,-1.1314811
1425,1,1,1,0,0,0,.67292786
1426,1,1,0,0,1,0,.2312265
1426,1,1,1,0,1,0,-.13090798
1427,1,1,0,0,0,0,-.20705713
1427,1,1,1,0,0,0,.090938374
1428,1,1,0,0,0,0,.040588982
1428,1,1,1,0,0,0,-.019984799
1429,1,1,0,0,0,0,.43533111
1429,1,1,1,0,0,0,.89477426
1430,1,1,0,1,1,0,.2312265
1430,1,1,1,1,1,0,-.35904801
1431,1,1,0,0,1,0,-1.3149996
1431,1,1,1,0,1,0,-1.8719355
1432,1,1,0,0,1,0,.71105605
1432,1,1,1,0,1,0,.60913169
1433,1,1,0,1,1,0,.2312265
1433,1,1,1,1,1,0,-1.3711396
1434,1,1,0,0,0,0,-.0017559605
1434,1,1,1,0,0,0,.090938374
1435,1,1,0,1,0,0,-.97783458
1435,1,1,1,1,0,0,.090938374
1436,1,1,0,0,0,0,.2312265
1436,1,1,1,0,0,0,.090938374
1437,1,1,0,0,0,0,-.054729801
1437,1,1,1,0,0,0,.090938374
1438,1,1,0,0,0,0,-.054729801
1438,1,1,1,0,0,0,.60913169
1439,1,1,0,1,1,0,-.90285128
1439,1,1,1,1,1,0,-.35904801
1440,1,1,0,0,1,1,.2312265
1440,1,1,1,0,1,1,.090938374
1441,1,1,0,0,1,0,-.14156185
1441,1,1,1,0,1,0,-.9559375
1442,1,1,0,0,1,0,-.027827401
1442,1,1,1,0,1,0,-.19051713
1443,1,1,0,1,1,0,.2312265
1443,1,1,1,1,1,0,.89477426
1444,1,1,0,0,0,0,-.42619899
1444,1,1,1,0,0,0,.090938374
1445,1,1,0,0,1,0,-.48238453
1445,1,1,1,0,1,0,1.2486237
1446,1,1,0,1,1,0,.2312265
1446,1,1,1,1,1,0,.89477426
1447,1,1,0,0,1,0,-.027827401
1447,1,1,1,0,1,0,-.19051713
1448,1,1,0,1,0,0,.040588982
1448,1,1,1,1,0,0,.66978103
1449,1,1,0,1,0,0,1.762798
1449,1,1,1,1,0,0,1.1342897
1450,1,1,0,0,1,0,.2312265
1450,1,1,1,0,1,0,.090938374
1451,1,1,0,0,1,0,-.49124259
1451,1,1,1,0,1,0,.89477426
1452,1,1,0,0,1,0,-2.0483432
1452,1,1,1,0,1,0,.090938374
1453,1,1,0,0,0,0,.99701232
1453,1,1,1,0,0,0,-2.4566729
1454,1,1,0,0,1,0,-.49124259
1454,1,1,1,0,1,0,-.55614346
1455,1,1,0,1,1,0,-3.7404215
1455,1,1,1,1,1,0,-.60871494
1456,1,1,0,1,0,0,.66871107
1456,1,1,1,1,0,0,.090938374
1457,1,1,0,0,0,0,.99701232
1457,1,1,1,0,0,0,-.35904801
1458,1,1,0,1,1,0,-1.4174373
1458,1,1,1,1,1,0,-.7496751
1459,1,1,0,0,1,0,.2312265
1459,1,1,1,0,1,0,-1.877563
1460,1,1,0,1,0,0,.99701232
1460,1,1,1,1,0,0,1.1342897
1461,1,1,0,0,0,0,.2312265
1461,1,1,1,0,0,0,.21979469
1462,1,1,0,0,1,0,-.98174423
1462,1,1,1,0,1,0,-.73895663
1463,1,1,0,0,0,0,.99701232
1463,1,1,1,0,0,0,.090938374
1464,1,1,0,0,1,0,1.3729056
1464,1,1,1,0,1,0,-1.392539
1465,1,1,0,1,1,0,-.6453408
1465,1,1,1,1,1,0,.89477426
1466,1,1,0,0,1,0,-.027827401
1466,1,1,1,0,1,0,-.73895663
1467,1,1,0,0,1,0,.99701232
1467,1,1,1,0,1,0,.89477426
1468,1,1,0,1,1,0,.2312265
1468,1,1,1,1,1,0,-.35904801
1469,1,1,0,0,1,0,-.88713855
1469,1,1,1,0,1,0,.090938374
1470,1,1,0,0,0,0,1.762798
1470,1,1,1,0,0,0,.89477426
1471,1,1,0,0,0,0,1.762798
1471,1,1,1,0,0,0,.090938374
1472,1,1,0,0,1,0,-.20705713
1472,1,1,1,0,1,0,.090938374
1473,1,1,0,1,1,0,-.054729801
1473,1,1,1,1,1,0,.090938374
1474,1,1,0,1,0,0,-.14156185
1474,1,1,1,1,0,0,-1.2222053
1475,1,1,0,1,1,0,.55872864
1475,1,1,1,1,1,0,.89477426
1476,1,1,0,0,1,0,.040588982
1476,1,1,1,0,1,0,.090938374
1477,1,1,0,1,0,0,.80637479
1477,1,1,1,1,0,0,-.35904801
1478,1,1,0,0,1,0,.2312265
1478,1,1,1,0,1,0,.44478786
1479,1,1,0,0,1,0,-1.6755549
1479,1,1,1,0,1,0,-.80903429
1480,1,1,0,0,1,0,-.33677086
1480,1,1,1,0,1,0,-.19051713
1481,1,1,0,0,1,0,-.49124259
1481,1,1,1,0,1,0,-.73895663
1482,1,1,0,1,0,0,-.52497911
1482,1,1,1,1,0,0,.090938374
1483,1,1,0,0,1,0,-.40539423
1483,1,1,1,0,1,0,1.1342897
1484,1,1,0,0,1,0,-1.8954937
1484,1,1,1,0,1,0,-.55614346
1485,1,1,0,0,1,0,.2312265
1485,1,1,1,0,1,0,.89477426
1486,1,1,0,0,0,0,-.027827401
1486,1,1,1,0,0,0,.090938374
1487,1,1,0,1,0,1,.61573726
1487,1,1,1,1,0,1,1.6986102
1488,1,1,0,1,1,1,-.86448264
1488,1,1,1,1,1,1,-1.7617668
1489,1,1,0,0,0,0,.040588982
1489,1,1,1,0,0,0,-.13405481
1490,1,1,0,0,0,0,-.20705713
1490,1,1,1,0,0,0,-1.3711396
1491,1,1,0,0,0,0,.040588982
1491,1,1,1,0,0,0,-.13405481
1492,1,1,0,0,0,0,.99701232
1492,1,1,1,0,0,0,.090938374
1493,1,1,0,0,0,0,.6263662
1493,1,1,1,0,0,0,-.35904801
1494,1,1,0,1,1,0,.99701232
1494,1,1,1,1,1,0,.89477426
1495,1,1,0,0,0,0,.2312265
1495,1,1,1,0,0,0,.090938374
1496,1,1,0,1,1,0,2.1452641
1496,1,1,1,1,1,0,.71609193
1497,1,1,0,0,0,0,.2312265
1497,1,1,1,0,0,0,.44478786
1498,1,1,0,0,0,0,.2312265
1498,1,1,1,0,0,0,.090938374
1499,1,1,0,0,1,0,-.5401718
1499,1,1,1,0,1,0,-.55614346
1500,1,1,0,0,1,0,.99701232
1500,1,1,1,0,1,0,.89477426
1501,1,1,0,0,0,0,.18594028
1501,1,1,1,0,0,0,1.6986102
1502,1,1,0,0,1,0,.2312265
1502,1,1,1,0,1,0,1.6986102
1503,1,1,0,0,0,0,.99701232
1503,1,1,1,0,0,0,.090938374
1504,1,1,0,1,1,1,.99701232
1504,1,1,1,1,1,1,.0070338552
1505,1,1,0,0,1,0,-.20705713
1505,1,1,1,0,1,0,.66978103
1506,1,1,0,1,1,0,-.027827401
1506,1,1,1,1,1,0,-.19470422
1507,1,1,0,1,0,0,.99701232
1507,1,1,1,1,0,0,-.98548639
1508,1,1,0,0,1,0,-.42619899
1508,1,1,1,0,1,0,-1.88322
1509,1,1,0,0,1,0,-.0017559605
1509,1,1,1,0,1,0,-1.4896705
1510,1,1,0,0,0,0,-1.3027663
1510,1,1,1,0,0,0,.89477426
1511,1,1,0,1,1,0,-1.8273439
1511,1,1,1,1,1,0,-.2817556
1512,1,1,0,1,1,0,-.027827401
1512,1,1,1,1,1,0,1.1342897
1513,1,1,0,1,1,0,-3.0511806
1513,1,1,1,1,1,0,-.35275429
1514,1,1,0,0,1,0,.99701232
1514,1,1,1,0,1,0,-.1390647
1515,1,1,0,0,1,1,-.027827401
1515,1,1,1,0,1,1,.090938374
1516,1,1,0,1,0,0,.44083148
1516,1,1,1,1,0,0,1.6752727
1517,1,1,0,0,1,0,-.033201534
1517,1,1,1,0,1,0,.89477426
1518,1,1,0,1,1,0,.55872864
1518,1,1,1,1,1,0,-.30261093
1519,1,1,0,0,1,0,-1.1091294
1519,1,1,1,0,1,0,.090938374
1520,1,1,0,0,1,0,1.2131901
1520,1,1,1,0,1,0,2.4590967
1521,1,1,0,0,1,0,.55872864
1521,1,1,1,0,1,0,-.50054127
1522,1,1,0,0,0,0,1.762798
1522,1,1,1,0,0,0,.44478786
1523,1,1,0,0,1,0,-3.533479
1523,1,1,1,0,1,0,.21979469
1524,1,1,0,0,1,0,.99701232
1524,1,1,1,0,1,0,.67292786
1525,1,1,0,0,0,0,.2312265
1525,1,1,1,0,0,0,-.13090798
1526,1,1,0,0,1,0,-1.5445642
1526,1,1,1,0,1,0,-1.2570697
1527,1,1,0,0,1,0,.040588982
1527,1,1,1,0,1,0,-.019984799
1528,1,1,0,0,1,0,-1.1347846
1528,1,1,1,0,1,0,-.5276041
1529,1,1,0,0,0,0,.2312265
1529,1,1,1,0,0,0,.090938374
1530,1,1,0,0,1,0,-.57984549
1530,1,1,1,0,1,0,-.83499384
1531,1,1,0,0,0,0,.2312265
1531,1,1,1,0,0,0,-.19051713
1532,1,1,0,0,0,0,-1.1091294
1532,1,1,1,0,0,0,-.73954183
1533,1,1,0,0,0,0,.012084668
1533,1,1,1,0,0,0,-.019984799
1534,1,1,0,1,1,0,.62422389
1534,1,1,1,1,1,0,.48070726
1535,1,1,0,0,0,0,.040588982
1535,1,1,1,0,0,0,.090938374
1536,1,1,0,0,1,0,.80637479
1536,1,1,1,0,1,0,.090938374
1537,1,1,0,0,0,0,.2312265
1537,1,1,1,0,0,0,-.051882915
1538,1,1,0,0,0,0,-.098696873
1538,1,1,1,0,0,0,.89477426
1539,1,1,0,0,0,0,-2.4356272
1539,1,1,1,0,0,0,-2.9541414
1540,1,1,0,1,0,0,.99701232
1540,1,1,1,1,0,0,.89477426
1541,1,1,0,0,0,0,-2.3136106
1541,1,1,1,0,0,0,-.50415719
1542,1,1,0,0,1,0,-.51308537
1542,1,1,1,0,1,0,1.1342897
1543,1,1,0,0,1,0,.2312265
1543,1,1,1,0,1,0,.090938374
1544,1,1,0,0,0,0,-2.0735438
1544,1,1,1,0,0,0,.89477426
1545,1,1,0,1,0,0,.71105605
1545,1,1,1,1,0,0,.090938374
1546,1,1,0,0,0,0,.2312265
1546,1,1,1,0,0,0,.89477426
1547,1,1,0,0,0,0,.270722
1547,1,1,1,0,0,0,.89477426
1548,1,1,0,1,0,0,-.86448264
1548,1,1,1,1,0,0,.090938374
1549,1,1,0,1,0,1,.2312265
1549,1,1,1,1,0,1,.89477426
1550,1,1,0,0,0,0,.2312265
1550,1,1,1,0,0,0,-.5276041
1551,1,1,0,1,0,0,1.2131901
1551,1,1,1,1,0,0,1.1342897
1552,1,1,0,0,1,0,-1.6267176
1552,1,1,1,0,1,0,1.1342897
1553,1,1,0,0,0,0,.2312265
1553,1,1,1,0,0,0,.53010654
1554,1,1,0,0,0,0,.71105605
1554,1,1,1,0,0,0,.89477426
1555,1,1,0,1,1,0,-1.9805114
1555,1,1,1,1,1,0,-.99738663
1556,1,1,0,0,0,0,.2312265
1556,1,1,1,0,0,0,.45072645
1557,1,1,0,0,1,0,1.2131901
1557,1,1,1,0,1,0,.89477426
1558,1,1,0,0,1,0,-.027827401
1558,1,1,1,0,1,0,-.58404118
1559,1,1,0,0,0,0,.77787042
1559,1,1,1,0,0,0,.090938374
1560,1,1,0,0,1,0,-.18229917
1560,1,1,1,0,1,0,-.41655055
1561,1,1,0,0,0,0,-.2453673
1561,1,1,1,0,0,0,.090938374
1562,1,1,0,0,0,0,.13590774
1562,1,1,1,0,0,0,-.86059833
1563,1,1,0,1,0,0,.80637479
1563,1,1,1,1,0,0,.89477426
1564,1,1,0,1,1,0,2.4542077
1564,1,1,1,1,1,0,-.14540233
1565,1,1,0,0,1,0,1.2131901
1565,1,1,1,0,1,0,.95147657
1566,1,1,0,1,0,0,-.43600485
1566,1,1,1,1,0,0,1.1342897
1567,1,1,0,0,1,0,-.2509225
1567,1,1,1,0,1,0,.76866341
1568,1,1,0,0,1,0,.99701232
1568,1,1,1,0,1,0,1.1342897
1569,1,1,0,0,1,0,-.054729801
1569,1,1,1,0,1,0,-.73954183
1570,1,1,0,0,0,1,.040588982
1570,1,1,1,0,0,1,1.1342897
1571,1,1,0,0,0,0,-1.6755549
1571,1,1,1,0,0,0,.50122494
1572,1,1,0,1,1,0,.71105605
1572,1,1,1,1,1,0,-2.5535302
1573,1,1,0,0,0,0,.90169352
1573,1,1,1,0,0,0,.89477426
1574,1,1,0,0,1,0,-.57984549
1574,1,1,1,0,1,0,-.13090798
1575,1,1,0,0,0,0,.80637479
1575,1,1,1,0,0,0,.89477426
1576,1,1,0,0,0,1,-.36070371
1576,1,1,1,0,0,1,.89477426
1577,1,1,0,1,0,0,.2312265
1577,1,1,1,1,0,0,-.80903429
1578,1,1,0,0,1,1,.2312265
1578,1,1,1,0,1,1,.090938374
1579,1,1,0,0,0,0,1.762798
1579,1,1,1,0,0,0,.090938374
1580,1,1,0,0,0,0,-.39769468
1580,1,1,1,0,0,0,.41918337
1581,1,1,0,0,1,1,.2312265
1581,1,1,1,0,1,1,.44478786
1582,1,1,0,1,0,0,-.20705713
1582,1,1,1,1,0,0,.89477426
1583,1,1,0,1,0,0,.2312265
1583,1,1,1,1,0,0,.89477426
1584,1,1,0,0,1,0,1.762798
1584,1,1,1,0,1,0,.090938374
1585,1,1,0,0,1,0,.90169352
1585,1,1,1,0,1,0,.89477426
1586,1,1,0,1,1,0,-.86448264
1586,1,1,1,1,1,0,.21979469
1587,1,1,0,0,0,0,.2312265
1587,1,1,1,0,0,0,.090938374
1588,1,1,0,0,1,0,-.027827401
1588,1,1,1,0,1,0,-.24183112
1589,1,1,0,0,1,0,.2312265
1589,1,1,1,0,1,0,-.58404118
1590,1,1,0,0,0,0,-.20705713
1590,1,1,1,0,0,0,-1.561443
1591,1,1,0,0,1,0,-.027827401
1591,1,1,1,0,1,0,1.1342897
1592,1,1,0,0,1,0,-.49124259
1592,1,1,1,0,1,0,1.1342897
1593,1,1,0,1,1,0,-.15004855
1593,1,1,1,1,1,0,.090938374
1594,1,1,0,0,1,0,.2312265
1594,1,1,1,0,1,0,-.35904801
1595,1,1,0,1,1,0,1.762798
1595,1,1,1,1,1,0,.89477426
1596,1,1,0,0,0,0,.32978097
1596,1,1,1,0,0,0,-.58089429
1597,1,1,0,0,1,0,.2312265
1597,1,1,1,0,1,0,-.63538039
1598,1,1,0,1,1,0,.80637479
1598,1,1,1,1,1,0,.89477426
1599,1,1,0,1,1,1,.2312265
1599,1,1,1,1,1,1,.090938374
1600,1,1,0,0,1,0,.2312265
1600,1,1,1,0,1,0,.090938374
1601,1,1,0,1,1,0,-.054729801
1601,1,1,1,1,1,0,-2.7253878
1602,1,1,0,0,0,0,.2312265
1602,1,1,1,0,0,0,.090938374
1603,1,1,0,0,1,0,-1.0563475
1603,1,1,1,0,1,0,1.910657
1604,1,1,0,0,1,0,2.4542077
1604,1,1,1,0,1,0,-.19051713
1605,1,1,0,1,1,0,.52041852
1605,1,1,1,1,1,0,.89477426
1606,1,1,0,0,1,0,-1.7547811
1606,1,1,1,0,1,0,-.55614346
1607,1,1,0,0,1,0,.99701232
1607,1,1,1,0,1,0,.89477426
1608,1,1,0,0,1,0,-.027827401
1608,1,1,1,0,1,0,-1.7587506
1609,1,1,0,0,1,0,.2312265
1609,1,1,1,0,1,0,.89477426
1610,1,1,0,0,1,1,.040588982
1610,1,1,1,0,1,1,.090938374
1611,1,1,0,1,0,0,.80637479
1611,1,1,1,1,0,0,.89477426
1612,1,1,0,1,0,0,.2312265
1612,1,1,1,1,0,0,.090938374
1613,1,1,0,0,0,0,.99701232
1613,1,1,1,0,0,0,.78385109
1614,1,1,0,1,1,0,.2312265
1614,1,1,1,1,1,0,-1.0599869
1615,1,1,0,0,1,0,-.027827401
1615,1,1,1,0,1,0,1.1342897
1616,1,1,0,0,1,0,1.2131901
1616,1,1,1,0,1,0,-.55614346
1617,1,1,0,0,0,0,.2312265
1617,1,1,1,0,0,0,-.75259721
1618,1,1,0,0,1,0,1.638975
1618,1,1,1,0,1,0,-.24183112
1619,1,1,0,0,1,0,.2312265
1619,1,1,1,0,1,0,.89477426
1620,1,1,0,1,0,0,.040588982
1620,1,1,1,1,0,0,-.19051713
1621,1,1,0,0,1,0,.040588982
1621,1,1,1,0,1,0,-.13090798
1622,1,1,0,0,1,0,-.42619899
1622,1,1,1,0,1,0,-.35904801
1623,1,1,0,0,1,0,.99701232
1623,1,1,1,0,1,0,.090938374
1624,1,1,0,0,1,0,-.41001195
1624,1,1,1,0,1,0,1.1342897
1625,1,1,0,1,0,0,1.2085724
1625,1,1,1,1,0,0,1.1342897
1626,1,1,0,0,0,0,.99701232
1626,1,1,1,0,0,0,.090938374
1627,1,1,0,0,1,0,.99701232
1627,1,1,1,0,1,0,.89477426
1628,1,1,0,1,1,0,.99009502
1628,1,1,1,1,1,0,1.1342897
1629,1,1,0,1,1,0,-.027827401
1629,1,1,1,1,1,0,.76866341
1630,1,1,0,1,1,1,.74977493
1630,1,1,1,1,1,1,-.84409958
1631,1,1,0,0,1,0,1.2131901
1631,1,1,1,0,1,0,-.80903429
1632,1,1,0,1,1,0,.99701232
1632,1,1,1,1,1,0,-.46367747
1633,1,1,0,0,1,0,-.027827401
1633,1,1,1,0,1,0,-.55614346
1634,1,1,0,0,1,0,.2312265
1634,1,1,1,0,1,0,.090938374
1635,1,1,0,0,0,0,.55872864
1635,1,1,1,0,0,0,-1.383208
1636,1,1,0,0,1,0,-1.4404299
1636,1,1,1,0,1,0,.090938374
1637,1,1,0,0,0,0,1.1318265
1637,1,1,1,0,0,0,2.4590967
1638,1,1,0,1,1,0,.2312265
1638,1,1,1,1,1,0,-.27372926
1639,1,1,0,1,0,0,.99701232
1639,1,1,1,1,0,0,.89477426
1640,1,1,0,1,1,1,-.39769468
1640,1,1,1,1,1,1,.090938374
1641,1,1,0,0,0,0,.2312265
1641,1,1,1,0,0,0,.89477426
1642,1,1,0,0,1,0,-.027827401
1642,1,1,1,0,1,0,-.19051713
1643,1,1,0,0,1,0,.012084668
1643,1,1,1,0,1,0,.89477426
1644,1,1,0,0,0,0,-.044100869
1644,1,1,1,0,0,0,.66352046
1645,1,1,0,1,1,0,.2312265
1645,1,1,1,1,1,0,.89477426
1646,1,1,0,0,0,0,-2.3887441
1646,1,1,1,0,0,0,.090938374
1647,1,1,0,1,0,0,-.09707471
1647,1,1,1,1,0,0,1.3339424
1648,1,1,0,1,0,0,1.2131901
1648,1,1,1,1,0,0,1.1342897
1649,1,1,0,0,0,0,.99701232
1649,1,1,1,0,0,0,.89477426
1650,1,1,0,0,0,0,-.027827401
1650,1,1,1,0,0,0,1.1342897
1651,1,1,0,1,0,0,.90169352
1651,1,1,1,1,0,0,-.64469051
1652,1,1,0,0,1,0,.2312265
1652,1,1,1,0,1,0,-.13405481
1653,1,1,0,0,1,0,.13188803
1653,1,1,1,0,1,0,-1.4702091
1654,1,1,0,1,0,0,.2312265
1654,1,1,1,1,0,0,-1.7146635
1655,1,1,0,1,0,0,-1.3027663
1655,1,1,1,1,0,0,.89477426
1656,1,1,0,1,1,0,-.027827401
1656,1,1,1,1,1,0,-.55614346
1657,1,1,0,0,1,0,-.20705713
1657,1,1,1,0,1,0,.16530858
1658,1,1,0,1,1,0,-.23473838
1658,1,1,1,1,1,0,.27937859
1659,1,1,0,0,1,0,-.60620761
1659,1,1,1,0,1,0,-1.1460162
1660,1,1,0,0,0,0,.80637479
1660,1,1,1,0,0,0,1.1342897
1661,1,1,0,1,1,0,-.044100869
1661,1,1,1,1,1,0,.090938374
1662,1,1,0,0,0,0,.012084668
1662,1,1,1,0,0,0,.63008142
1663,1,1,0,1,0,0,-.15004855
1663,1,1,1,1,0,0,-.24183112
1664,1,1,0,0,1,0,-.20705713
1664,1,1,1,0,1,0,.090938374
1665,1,1,0,0,0,0,-.14156185
1665,1,1,1,0,0,0,.89477426
1666,1,1,0,0,1,0,-.027827401
1666,1,1,1,0,1,0,-.73895663
1667,1,1,0,0,0,0,1.3245144
1667,1,1,1,0,0,0,.89477426
1668,1,1,0,0,1,1,-.3724021
1668,1,1,1,0,1,1,.090938374
1669,1,1,0,1,0,0,-.33005714
1669,1,1,1,1,0,0,.090938374
1670,1,1,0,0,0,0,.13590774
1670,1,1,1,0,0,0,-.35904801
1671,1,1,0,0,0,0,-.054729801
1671,1,1,1,0,0,0,-.17375456
1672,1,1,0,0,0,0,-.77877843
1672,1,1,1,0,0,0,.090938374
1673,1,1,0,1,1,0,-.57984549
1673,1,1,1,1,1,0,.89477426
1674,1,1,0,1,1,0,1.2131901
1674,1,1,1,1,1,0,-.19051713
1675,1,1,0,0,0,0,.85934865
1675,1,1,1,0,0,0,.090938374
1676,1,1,0,0,1,0,-.33677086
1676,1,1,1,0,1,0,.32419649
1677,1,1,0,0,1,0,.33958679
1677,1,1,1,0,1,0,-.58404118
1678,1,1,0,0,0,0,.2312265
1678,1,1,1,0,0,0,.090938374
1679,1,1,0,0,0,0,-1.3808155
1679,1,1,1,0,0,0,-.019984799
1680,1,1,0,1,1,0,-1.3027663
1680,1,1,1,1,1,0,.89477426
1681,1,1,0,0,0,0,.59902316
1681,1,1,1,0,0,0,.89477426
1682,1,1,0,1,1,0,-.95263386
1682,1,1,1,1,1,0,.16530858
1683,1,1,0,0,1,0,.99701232
1683,1,1,1,0,1,0,.090938374
1684,1,1,0,0,0,0,.99701232
1684,1,1,1,0,0,0,1.6986102
1685,1,1,0,1,1,0,-.34068605
1685,1,1,1,1,1,0,.64102978
1686,1,1,0,0,0,0,.2312265
1686,1,1,1,0,0,0,.090938374
1687,1,1,0,0,0,0,.2312265
1687,1,1,1,0,0,0,1.1342897
1688,1,1,0,0,1,0,.012084668
1688,1,1,1,0,1,0,.090938374
1689,1,1,0,1,0,0,-.75538921
1689,1,1,1,1,0,0,.89477426
1690,1,1,0,1,1,1,.33958679
1690,1,1,1,1,1,1,-.92176974
1691,1,1,0,0,1,0,-.20705713
1691,1,1,1,0,1,0,.090938374
1692,1,1,0,0,0,0,.99701232
1692,1,1,1,0,0,0,.090938374
1693,1,1,0,1,1,0,-.67464423
1693,1,1,1,1,1,0,.090938374
1694,1,1,0,0,1,0,-.49124259
1694,1,1,1,0,1,0,-1.0531818
1695,1,1,0,1,1,0,.59530318
1695,1,1,1,1,1,0,-.19051713
1696,1,1,0,1,1,0,.2312265
1696,1,1,1,1,1,0,3.7839031
1697,1,1,0,0,1,0,-1.1091294
1697,1,1,1,0,1,0,2.4590967
1698,1,1,0,0,0,0,-1.3240272
1698,1,1,1,0,0,0,-1.0125051
1699,1,1,0,0,1,0,-.80018604
1699,1,1,1,0,1,0,.090938374
1700,1,1,0,0,1,0,-.027827401
1700,1,1,1,0,1,0,-1.4702091
1701,1,1,0,0,0,0,.2312265
1701,1,1,1,0,0,0,.090938374
1702,1,1,0,0,1,0,-.33219939
1702,1,1,1,0,1,0,.090938374
1703,1,1,0,0,0,0,.2312265
1703,1,1,1,0,0,0,.090938374
1704,1,1,0,1,1,0,-2.0483432
1704,1,1,1,1,1,0,-.34231073
1705,1,1,0,0,1,0,-.027827401
1705,1,1,1,0,1,0,-.19051713
1706,1,1,0,0,1,0,1.4768419
1706,1,1,1,0,1,0,.090938374
1707,1,1,0,1,0,0,.2312265
1707,1,1,1,1,0,0,.89477426
1708,1,1,0,0,0,0,-.044100869
1708,1,1,1,0,0,0,.67292786
1709,1,1,0,1,1,0,-.027827401
1709,1,1,1,1,1,0,1.1342897
1710,1,1,0,0,1,0,.2312265
1710,1,1,1,0,1,0,-.19051713
1711,1,1,0,0,0,0,-.033201534
1711,1,1,1,0,0,0,-.68017799
1712,1,1,0,1,1,0,.45805651
1712,1,1,1,1,1,0,-.55614346
1713,1,1,0,0,0,0,.2312265
1713,1,1,1,0,0,0,1.1342897
1714,1,1,0,1,0,0,.99701232
1714,1,1,1,1,0,0,.090938374
1715,1,1,0,1,0,0,-.054729801
1715,1,1,1,1,0,0,.89477426
1716,1,1,0,1,1,0,-.027827401
1716,1,1,1,1,1,0,-.41655055
1717,1,1,0,1,1,0,.90424669
1717,1,1,1,1,1,0,.89477426
1718,1,1,0,0,0,0,.33958679
1718,1,1,1,0,0,0,.090938374
1719,1,1,0,0,0,0,-1.3027663
1719,1,1,1,0,0,0,.090938374
1720,1,1,0,0,1,0,.99701232
1720,1,1,1,0,1,0,.89477426
1721,1,1,0,0,0,0,.2312265
1721,1,1,1,0,0,0,.89477426
1722,1,1,0,0,0,0,.99701232
1722,1,1,1,0,0,0,-1.0614314
1723,1,1,0,0,1,0,-.17855285
1723,1,1,1,0,1,0,-.37333032
1724,1,1,0,0,1,0,-.77253342
1724,1,1,1,0,1,0,-.30261093
1725,1,1,0,1,1,0,.99701232
1725,1,1,1,1,1,0,.11831211
1726,1,1,0,0,0,0,-.33677086
1726,1,1,1,0,0,0,-.19051713
1727,1,1,0,1,0,0,-.98174423
1727,1,1,1,1,0,0,1.7798302
1728,1,1,0,1,0,0,.2312265
1728,1,1,1,1,0,0,1.6986102
1729,1,1,0,0,0,0,1.762798
1729,1,1,1,0,0,0,.44478786
1730,1,1,0,1,1,0,.050169162
1730,1,1,1,1,1,0,.89477426
1731,1,1,0,0,0,1,-.23902285
1731,1,1,1,0,0,1,.090938374
1732,1,1,0,1,1,0,-.20705713
1732,1,1,1,1,1,0,.1120184
1733,1,1,0,0,0,0,-2.7032046
1733,1,1,1,0,0,0,-3.9366281
1734,1,1,0,0,0,0,.050169162
1734,1,1,1,0,0,0,.89477426
1735,1,1,0,0,1,0,.99701232
1735,1,1,1,0,1,0,1.6986102
1736,1,1,0,0,1,0,.2312265
1736,1,1,1,0,1,0,.89477426
1737,1,1,0,0,0,0,.55872864
1737,1,1,1,0,0,0,.44478786
1738,1,1,0,1,1,0,-1.1091294
1738,1,1,1,1,1,0,-.55614346
1739,1,1,0,0,0,0,-1.7637061
1739,1,1,1,0,0,0,.89477426
1740,1,1,0,0,0,0,.2312265
1740,1,1,1,0,0,0,.89477426
1741,1,1,0,0,1,0,-2.3026433
1741,1,1,1,0,1,0,-1.0063417
1742,1,1,0,0,1,0,-1.1260353
1742,1,1,1,0,1,0,-.78134853
